Time    Pdcmap    Quarter
      55.869026       0.910641       0.000000
      55.889460       0.910556       0.000000
      55.909894       0.910477       0.000000
      55.930329       0.910362       0.000000
      55.950763       0.910399       0.000000
      55.971197       0.910477       0.000000
      55.991631       0.910627       0.000000
      56.012066       0.910579       0.000000
      56.032500       0.910668       0.000000
      56.052934       0.910519       0.000000
      56.073368       0.910650       0.000000
      56.093803       0.910628       0.000000
      56.114237       0.910735       0.000000
      56.134671       0.910648       0.000000
      56.155105       0.910750       0.000000
      56.175540       0.910724       0.000000
      56.195974       0.910594       0.000000
      56.216408       0.910590       0.000000
      56.236842       0.910308       0.000000
      56.257277       0.910412       0.000000
      56.277711       0.910463       0.000000
      56.318579       0.910691       0.000000
      56.339014       0.910719       0.000000
      56.359448       0.910681       0.000000
      56.379882       0.910685       0.000000
      56.400316       0.910415       0.000000
      56.420751       0.910393       0.000000
      56.441185       0.910658       0.000000
      56.461619       0.910347       0.000000
      56.482053       0.910723       0.000000
      56.502488       0.910761       0.000000
      56.522922       0.910597       0.000000
      56.543356       0.910446       0.000000
      56.563790       0.910605       0.000000
      56.584225       0.910693       0.000000
      56.604659       0.910549       0.000000
      56.625093       0.910716       0.000000
      56.645527       0.910439       0.000000
      56.665961       0.910621       0.000000
      56.686396       0.910822       0.000000
      56.706830       0.910725       0.000000
      56.727264       0.910674       0.000000
      56.747699       0.910758       0.000000
      56.768133       0.910558       0.000000
      56.788567       0.910615       0.000000
      56.809001       0.910564       0.000000
      56.829436       0.910703       0.000000
      56.849870       0.910759       0.000000
      56.870304       0.910767       0.000000
      56.890738       0.910625       0.000000
      56.911173       0.910758       0.000000
      56.931607       0.911059       0.000000
      56.952041       0.910641       0.000000
      56.972475       0.910434       0.000000
      56.992909       0.910438       0.000000
      57.013344       0.910773       0.000000
      57.033778       0.910517       0.000000
      57.054212       0.910866       0.000000
      57.074646       0.910911       0.000000
      57.095081       0.910515       0.000000
      57.115515       0.910676       0.000000
      57.135949       0.910493       0.000000
      57.156383       0.910888       0.000000
      57.176818       0.910632       0.000000
      57.197252       0.910669       0.000000
      57.217686       0.910511       0.000000
      57.238120       0.910741       0.000000
      57.258555       0.910822       0.000000
      57.278989       0.910722       0.000000
      57.299423       0.910652       0.000000
      57.319857       0.910524       0.000000
      57.340292       0.910374       0.000000
      57.360726       0.910821       0.000000
      57.381160       0.910741       0.000000
      57.401594       0.910743       0.000000
      57.422029       0.910619       0.000000
      57.442463       0.910580       0.000000
      57.462897       0.910686       0.000000
      57.483331       0.910760       0.000000
      57.503766       0.910763       0.000000
      57.524200       0.910996       0.000000
      57.544634       0.910999       0.000000
      57.565068       0.910669       0.000000
      57.585502       0.910424       0.000000
      57.605937       0.910783       0.000000
      57.626371       0.910752       0.000000
      57.646805       0.910799       0.000000
      57.667239       0.910779       0.000000
      57.687674       0.910995       0.000000
      57.708108       0.910478       0.000000
      57.728542       0.910844       0.000000
      57.748976       0.910847       0.000000
      57.769411       0.910498       0.000000
      57.789845       0.910754       0.000000
      57.810279       0.910770       0.000000
      57.830713       0.910651       0.000000
      57.851148       0.910842       0.000000
      57.871582       0.910554       0.000000
      57.892016       0.910786       0.000000
      57.912450       0.911041       0.000000
      57.932885       0.910974       0.000000
      57.953319       0.910655       0.000000
      57.973753       0.910679       0.000000
      57.994187       0.910509       0.000000
      58.014621       0.910599       0.000000
      58.035056       0.910428       0.000000
      58.055490       0.910926       0.000000
      58.096358       0.910577       0.000000
      58.116793       0.911003       0.000000
      58.137227       0.910912       0.000000
      58.157661       0.910834       0.000000
      58.178095       0.910756       0.000000
      58.198530       0.910854       0.000000
      58.218964       0.910984       0.000000
      58.239398       0.910769       0.000000
      58.259832       0.910749       0.000000
      58.280267       0.911017       0.000000
      58.300701       0.910939       0.000000
      58.321135       0.910676       0.000000
      58.341569       0.910959       0.000000
      58.362003       0.910641       0.000000
      58.382438       0.910723       0.000000
      58.402872       0.910789       0.000000
      58.423306       0.910908       0.000000
      58.443740       0.910988       0.000000
      58.464175       0.910824       0.000000
      58.484609       0.910963       0.000000
      58.505043       0.910646       0.000000
      58.525477       0.910852       0.000000
      58.545912       0.910745       0.000000
      58.566346       0.911042       0.000000
      58.586780       0.910903       0.000000
      58.607214       0.911140       0.000000
      58.627649       0.911073       0.000000
      58.648083       0.910694       0.000000
      58.668517       0.910950       0.000000
      58.688951       0.910712       0.000000
      58.709386       0.910381       0.000000
      58.729820       0.910870       0.000000
      58.750254       0.910973       0.000000
      58.770688       0.910870       0.000000
      58.791123       0.910855       0.000000
      58.811557       0.911087       0.000000
      58.831991       0.910687       0.000000
      58.852425       0.910999       0.000000
      58.872859       0.910899       0.000000
      58.893294       0.910885       0.000000
      58.913728       0.911051       0.000000
      58.934162       0.910844       0.000000
      58.954596       0.910713       0.000000
      58.975031       0.910880       0.000000
      58.995465       0.910932       0.000000
      59.015899       0.910924       0.000000
      59.036333       0.910898       0.000000
      59.056768       0.910712       0.000000
      59.077202       0.910700       0.000000
      59.097636       0.910932       0.000000
      59.118070       0.910910       0.000000
      59.138505       0.910698       0.000000
      59.158939       0.910892       0.000000
      59.179373       0.910992       0.000000
      59.199807       0.910921       0.000000
      59.220241       0.910832       0.000000
      59.240676       0.911076       0.000000
      59.281544       0.910921       0.000000
      59.301978       0.910680       0.000000
      59.322413       0.910746       0.000000
      59.342847       0.910875       0.000000
      59.363281       0.910749       0.000000
      59.383715       0.910718       0.000000
      59.404150       0.910578       0.000000
      59.424584       0.910736       0.000000
      59.445018       0.910849       0.000000
      59.465452       0.911225       0.000000
      59.485887       0.910922       0.000000
      59.506321       0.911187       0.000000
      59.526755       0.910894       0.000000
      59.547189       0.910803       0.000000
      59.567623       0.910779       0.000000
      59.588058       0.910919       0.000000
      59.608492       0.910820       0.000000
      59.628926       0.910632       0.000000
      59.649360       0.910854       0.000000
      59.669795       0.910743       0.000000
      59.690229       0.910760       0.000000
      59.710663       0.911070       0.000000
      59.731097       0.910944       0.000000
      59.751531       0.910972       0.000000
      59.771966       0.910963       0.000000
      59.792400       0.910940       0.000000
      59.812834       0.911046       0.000000
      59.833268       0.910631       0.000000
      59.853703       0.910986       0.000000
      59.874137       0.910793       0.000000
      59.894571       0.911350       0.000000
      59.915005       0.911061       0.000000
      59.935440       0.911011       0.000000
      59.955874       0.910840       0.000000
      59.976308       0.910879       0.000000
      59.996742       0.910942       0.000000
      60.017177       0.910813       0.000000
      60.037611       0.910976       0.000000
      60.058045       0.910709       0.000000
      60.078479       0.910600       0.000000
      60.098913       0.910897       0.000000
      60.119348       0.911027       0.000000
      60.139782       0.910703       0.000000
      60.160216       0.910885       0.000000
      60.180650       0.910999       0.000000
      60.201085       0.910977       0.000000
      60.221519       0.910714       0.000000
      60.241953       0.910896       0.000000
      60.262387       0.910941       0.000000
      60.282822       0.911146       0.000000
      60.303256       0.911030       0.000000
      60.323690       0.910778       0.000000
      60.344124       0.911052       0.000000
      60.364558       0.910815       0.000000
      60.384993       0.910945       0.000000
      60.405427       0.910828       0.000000
      60.425861       0.910561       0.000000
      60.446295       0.910777       0.000000
      60.466730       0.911039       0.000000
      60.487164       0.910766       0.000000
      60.507598       0.910969       0.000000
      60.528032       0.910970       0.000000
      60.548466       0.910864       0.000000
      60.568901       0.911090       0.000000
      60.589335       0.911200       0.000000
      60.650638       0.910568       0.000000
      60.671072       0.910950       0.000000
      60.691506       0.910930       0.000000
      60.711940       0.910875       0.000000
      60.732375       0.910856       0.000000
      60.752809       0.910700       0.000000
      60.773243       0.910669       0.000000
      60.793677       0.910843       0.000000
      60.814111       0.910894       0.000000
      60.834546       0.910763       0.000000
      60.854980       0.910950       0.000000
      60.875414       0.911072       0.000000
      60.895848       0.911031       0.000000
      60.916283       0.910919       0.000000
      60.936717       0.910977       0.000000
      60.957151       0.911111       0.000000
      60.977585       0.910858       0.000000
      60.998020       0.911028       0.000000
      61.018454       0.910922       0.000000
      61.038888       0.910968       0.000000
      61.059322       0.910897       0.000000
      61.079756       0.910952       0.000000
      61.100191       0.910784       0.000000
      61.120625       0.910848       0.000000
      61.141059       0.910975       0.000000
      61.161493       0.911056       0.000000
      61.181927       0.910969       0.000000
      61.202362       0.910787       0.000000
      61.222796       0.910963       0.000000
      61.243230       0.910830       0.000000
      61.263664       0.911052       0.000000
      61.284099       0.910909       0.000000
      61.304533       0.910931       0.000000
      61.324967       0.911098       0.000000
      61.365836       0.910897       0.000000
      61.386270       0.910821       0.000000
      61.406704       0.910664       0.000000
      61.427138       0.910834       0.000000
      61.447572       0.910581       0.000000
      61.468007       0.910862       0.000000
      61.488441       0.910880       0.000000
      61.508875       0.911025       0.000000
      61.529309       0.910931       0.000000
      61.549743       0.910895       0.000000
      61.570178       0.910820       0.000000
      61.590612       0.910995       0.000000
      61.611046       0.910913       0.000000
      61.631480       0.910966       0.000000
      61.651915       0.910889       0.000000
      61.672349       0.910855       0.000000
      61.692783       0.910724       0.000000
      61.713217       0.910903       0.000000
      61.733652       0.911032       0.000000
      61.754086       0.910854       0.000000
      61.774520       0.910982       0.000000
      61.815388       0.911068       0.000000
      61.835823       0.910917       0.000000
      61.856257       0.910991       0.000000
      61.876691       0.910876       0.000000
      61.897125       0.911187       0.000000
      61.917559       0.911307       0.000000
      61.937994       0.910894       0.000000
      61.958428       0.910976       0.000000
      61.978862       0.911254       0.000000
      61.999296       0.911077       0.000000
      62.019731       0.910949       0.000000
      62.040165       0.911011       0.000000
      62.060599       0.911029       0.000000
      62.081033       0.910756       0.000000
      62.101468       0.911038       0.000000
      62.121902       0.910986       0.000000
      62.142336       0.910884       0.000000
      62.162770       0.910661       0.000000
      62.183204       0.910978       0.000000
      62.203639       0.911082       0.000000
      62.224073       0.910946       0.000000
      62.244507       0.910946       0.000000
      62.264941       0.911047       0.000000
      62.285375       0.910974       0.000000
      62.305810       0.910907       0.000000
      62.326244       0.911133       0.000000
      62.346678       0.911241       0.000000
      62.367112       0.911140       0.000000
      62.387547       0.910982       0.000000
      62.407981       0.911067       0.000000
      62.428415       0.911234       0.000000
      62.448849       0.911287       0.000000
      62.469283       0.911090       0.000000
      62.489718       0.911231       0.000000
      62.510152       0.911383       0.000000
      62.530586       0.910965       0.000000
      62.551020       0.910901       0.000000
      62.571455       0.911256       0.000000
      62.591889       0.911078       0.000000
      62.612323       0.911036       0.000000
      62.632757       0.911301       0.000000
      62.653191       0.910956       0.000000
      62.673626       0.910999       0.000000
      62.694060       0.911233       0.000000
      62.714494       0.910933       0.000000
      62.734928       0.910918       0.000000
      62.755362       0.911012       0.000000
      62.775797       0.910941       0.000000
      62.796231       0.911073       0.000000
      62.816665       0.910793       0.000000
      62.837099       0.910804       0.000000
      62.857534       0.910931       0.000000
      62.877968       0.910994       0.000000
      62.898402       0.910941       0.000000
      62.918836       0.910779       0.000000
      62.939270       0.911109       0.000000
      62.959705       0.911081       0.000000
      62.980139       0.910902       0.000000
      63.000573       0.910874       0.000000
      63.021007       0.911209       0.000000
      63.041442       0.911228       0.000000
      63.061876       0.911050       0.000000
      63.082310       0.911128       0.000000
      63.102744       0.911296       0.000000
      63.123178       0.910899       0.000000
      63.143613       0.911012       0.000000
      63.164047       0.910988       0.000000
      63.184481       0.910927       0.000000
      63.204915       0.911116       0.000000
      63.225349       0.910973       0.000000
      63.245784       0.910925       0.000000
      64.512704       0.903090       1.000000
      64.533139       0.903079       1.000000
      64.553573       0.902883       1.000000
      64.574007       0.902792       1.000000
      64.594441       0.902960       1.000000
      64.614876       0.902766       1.000000
      64.635310       0.902951       1.000000
      64.655744       0.902803       1.000000
      64.676178       0.903257       1.000000
      64.696612       0.902930       1.000000
      64.717047       0.902916       1.000000
      64.737481       0.902895       1.000000
      64.757915       0.902873       1.000000
      64.778349       0.903027       1.000000
      64.798783       0.903149       1.000000
      64.819218       0.902921       1.000000
      64.839652       0.902777       1.000000
      64.860086       0.902772       1.000000
      64.880520       0.903062       1.000000
      64.900954       0.903015       1.000000
      64.921389       0.902836       1.000000
      64.941823       0.902683       1.000000
      64.962257       0.902913       1.000000
      64.982691       0.902853       1.000000
      65.003125       0.903031       1.000000
      65.023560       0.903024       1.000000
      65.043994       0.902958       1.000000
      65.064428       0.902937       1.000000
      65.084862       0.902955       1.000000
      65.105296       0.902960       1.000000
      65.125731       0.902906       1.000000
      65.146165       0.902870       1.000000
      65.166599       0.902870       1.000000
      65.187033       0.902873       1.000000
      65.207468       0.902787       1.000000
      65.227902       0.902846       1.000000
      65.248336       0.902918       1.000000
      65.268770       0.902974       1.000000
      65.289204       0.903422       1.000000
      65.309638       0.902941       1.000000
      65.330073       0.903141       1.000000
      65.350507       0.903081       1.000000
      65.370941       0.902818       1.000000
      65.391375       0.903128       1.000000
      65.411809       0.902880       1.000000
      65.432244       0.902924       1.000000
      65.452678       0.903059       1.000000
      65.473112       0.903017       1.000000
      65.493546       0.903026       1.000000
      65.513981       0.902996       1.000000
      65.534415       0.902880       1.000000
      65.554849       0.903014       1.000000
      65.575283       0.902835       1.000000
      65.595717       0.903159       1.000000
      65.616152       0.902541       1.000000
      65.636586       0.902910       1.000000
      65.657020       0.903109       1.000000
      65.677454       0.902822       1.000000
      65.697888       0.903132       1.000000
      65.718323       0.903035       1.000000
      65.738757       0.902960       1.000000
      65.759191       0.902912       1.000000
      65.779625       0.903005       1.000000
      65.800059       0.903108       1.000000
      65.820493       0.903317       1.000000
      65.840928       0.903080       1.000000
      65.861362       0.903153       1.000000
      65.881796       0.903078       1.000000
      65.902230       0.902720       1.000000
      65.922664       0.902925       1.000000
      65.943099       0.903200       1.000000
      65.963533       0.903164       1.000000
      65.983967       0.902838       1.000000
      66.004401       0.903427       1.000000
      66.024836       0.902823       1.000000
      66.045270       0.902981       1.000000
      66.065704       0.903115       1.000000
      66.086138       0.903007       1.000000
      66.106572       0.902946       1.000000
      66.127007       0.903052       1.000000
      66.147441       0.902842       1.000000
      66.167875       0.903039       1.000000
      66.188309       0.902867       1.000000
      66.208743       0.903120       1.000000
      66.229178       0.902827       1.000000
      66.249612       0.903135       1.000000
      66.270046       0.903035       1.000000
      66.290480       0.902876       1.000000
      66.310914       0.902686       1.000000
      66.331348       0.902927       1.000000
      66.351783       0.902813       1.000000
      66.372217       0.902864       1.000000
      66.392651       0.903140       1.000000
      66.413085       0.903013       1.000000
      66.433520       0.902768       1.000000
      66.453954       0.903103       1.000000
      66.474388       0.902875       1.000000
      66.494822       0.902845       1.000000
      66.515256       0.903035       1.000000
      66.535690       0.903120       1.000000
      66.556125       0.903015       1.000000
      66.576559       0.902897       1.000000
      66.596993       0.902823       1.000000
      66.617427       0.902816       1.000000
      66.637862       0.902919       1.000000
      66.658296       0.902827       1.000000
      66.678730       0.902875       1.000000
      66.699164       0.902991       1.000000
      66.719598       0.903107       1.000000
      66.740032       0.902935       1.000000
      66.760467       0.902761       1.000000
      66.780901       0.902896       1.000000
      66.801335       0.902961       1.000000
      66.821769       0.903001       1.000000
      66.842203       0.902825       1.000000
      66.862638       0.903116       1.000000
      66.883072       0.903186       1.000000
      66.903506       0.902845       1.000000
      66.923940       0.903042       1.000000
      66.944374       0.902814       1.000000
      66.964809       0.902886       1.000000
      66.985243       0.902763       1.000000
      67.005677       0.902856       1.000000
      67.026111       0.903080       1.000000
      67.046545       0.902953       1.000000
      67.066980       0.903035       1.000000
      67.087414       0.902968       1.000000
      67.107848       0.903093       1.000000
      67.128282       0.903183       1.000000
      67.148716       0.903044       1.000000
      67.169151       0.902902       1.000000
      67.189585       0.902951       1.000000
      67.210019       0.902785       1.000000
      67.230453       0.903018       1.000000
      67.250887       0.902947       1.000000
      67.271321       0.903134       1.000000
      67.291756       0.902846       1.000000
      67.312190       0.903003       1.000000
      67.332624       0.903157       1.000000
      67.353058       0.902948       1.000000
      67.373492       0.903049       1.000000
      67.414361       0.902917       1.000000
      67.434795       0.902725       1.000000
      67.455229       0.902647       1.000000
      67.475663       0.902996       1.000000
      67.496098       0.902942       1.000000
      67.516532       0.903155       1.000000
      67.536966       0.903232       1.000000
      67.557400       0.902815       1.000000
      67.577834       0.902891       1.000000
      67.598269       0.903046       1.000000
      67.618703       0.903173       1.000000
      67.639137       0.902993       1.000000
      67.659571       0.902597       1.000000
      67.680005       0.902767       1.000000
      67.700440       0.902986       1.000000
      67.720874       0.902957       1.000000
      67.741308       0.902892       1.000000
      67.761742       0.903017       1.000000
      67.782176       0.903068       1.000000
      67.802611       0.902998       1.000000
      67.823045       0.903073       1.000000
      67.843479       0.903078       1.000000
      67.863913       0.902989       1.000000
      67.884347       0.903200       1.000000
      67.904781       0.902988       1.000000
      67.925216       0.903095       1.000000
      67.945650       0.902788       1.000000
      67.966084       0.903188       1.000000
      67.986518       0.902668       1.000000
      68.006952       0.902932       1.000000
      68.027387       0.902790       1.000000
      68.047821       0.902921       1.000000
      68.068255       0.902935       1.000000
      68.088689       0.902964       1.000000
      68.109123       0.902894       1.000000
      68.129557       0.902820       1.000000
      68.149992       0.902830       1.000000
      68.170426       0.902994       1.000000
      68.190860       0.902841       1.000000
      68.211294       0.902763       1.000000
      68.231729       0.903074       1.000000
      68.252163       0.902929       1.000000
      68.272597       0.902911       1.000000
      68.293031       0.903138       1.000000
      68.313465       0.902867       1.000000
      68.333899       0.902974       1.000000
      68.354333       0.902956       1.000000
      68.374768       0.902847       1.000000
      68.395202       0.902849       1.000000
      68.415636       0.902905       1.000000
      68.436070       0.903006       1.000000
      68.456505       0.903031       1.000000
      68.476939       0.902838       1.000000
      68.497373       0.903107       1.000000
      68.517807       0.902875       1.000000
      68.538241       0.903007       1.000000
      68.558675       0.902869       1.000000
      68.579110       0.903205       1.000000
      68.599544       0.902983       1.000000
      68.619978       0.903000       1.000000
      68.640412       0.903204       1.000000
      68.660846       0.902892       1.000000
      68.681281       0.902965       1.000000
      68.701715       0.902994       1.000000
      68.722149       0.903065       1.000000
      68.742583       0.903087       1.000000
      68.763017       0.902767       1.000000
      68.783451       0.903081       1.000000
      68.803886       0.902826       1.000000
      68.824320       0.902686       1.000000
      68.844754       0.902787       1.000000
      68.865188       0.902902       1.000000
      68.885622       0.903037       1.000000
      68.906057       0.902966       1.000000
      68.926491       0.903154       1.000000
      68.946925       0.903024       1.000000
      68.967359       0.903005       1.000000
      68.987793       0.902868       1.000000
      69.008227       0.902822       1.000000
      69.028662       0.902591       1.000000
      69.049096       0.902684       1.000000
      69.069530       0.902841       1.000000
      69.089964       0.902915       1.000000
      69.110398       0.902696       1.000000
      69.130833       0.902917       1.000000
      69.151267       0.903070       1.000000
      69.171701       0.903013       1.000000
      69.192135       0.902986       1.000000
      69.212569       0.903204       1.000000
      69.233003       0.903015       1.000000
      69.253438       0.903401       1.000000
      69.273872       0.902809       1.000000
      69.294306       0.902999       1.000000
      69.314740       0.903263       1.000000
      69.335174       0.903027       1.000000
      69.355608       0.903150       1.000000
      69.376043       0.902887       1.000000
      69.396477       0.902987       1.000000
      69.416911       0.902984       1.000000
      69.437345       0.902925       1.000000
      69.457780       0.903288       1.000000
      69.478214       0.903367       1.000000
      69.498648       0.902957       1.000000
      69.519082       0.903079       1.000000
      69.539516       0.903064       1.000000
      69.559950       0.902862       1.000000
      69.580385       0.902895       1.000000
      69.600819       0.902888       1.000000
      69.621253       0.903043       1.000000
      69.641687       0.902757       1.000000
      69.662121       0.902894       1.000000
      69.682555       0.902925       1.000000
      69.702990       0.902685       1.000000
      69.723424       0.902803       1.000000
      69.743858       0.902761       1.000000
      69.764292       0.902935       1.000000
      69.784726       0.902951       1.000000
      69.805160       0.902569       1.000000
      69.825595       0.902845       1.000000
      69.846029       0.902888       1.000000
      69.866463       0.902955       1.000000
      69.886897       0.902867       1.000000
      69.907331       0.903059       1.000000
      69.927766       0.902800       1.000000
      69.948200       0.902864       1.000000
      69.968634       0.902867       1.000000
      69.989068       0.902654       1.000000
      70.009502       0.903088       1.000000
      70.029936       0.902797       1.000000
      70.050371       0.902888       1.000000
      70.070805       0.903204       1.000000
      70.091239       0.902930       1.000000
      70.111673       0.902780       1.000000
      70.132107       0.902947       1.000000
      70.152541       0.903184       1.000000
      70.172976       0.902849       1.000000
      70.193410       0.902948       1.000000
      70.213844       0.902840       1.000000
      70.234278       0.902995       1.000000
      70.254712       0.902935       1.000000
      70.275147       0.902806       1.000000
      70.295581       0.902972       1.000000
      70.316015       0.903047       1.000000
      70.336449       0.903013       1.000000
      70.356883       0.902942       1.000000
      70.397751       0.902905       1.000000
      70.418186       0.902889       1.000000
      70.438620       0.903035       1.000000
      70.459054       0.903057       1.000000
      70.479488       0.902848       1.000000
      70.499922       0.903111       1.000000
      70.520357       0.902935       1.000000
      70.540791       0.902938       1.000000
      70.561225       0.902980       1.000000
      70.581659       0.903123       1.000000
      70.602093       0.902815       1.000000
      70.622528       0.903046       1.000000
      70.642962       0.902868       1.000000
      70.663396       0.902854       1.000000
      70.683830       0.902848       1.000000
      70.704264       0.902870       1.000000
      70.724698       0.902829       1.000000
      70.745132       0.903013       1.000000
      70.765567       0.902863       1.000000
      70.786001       0.902959       1.000000
      70.806435       0.902981       1.000000
      70.826869       0.903154       1.000000
      70.847303       0.902972       1.000000
      70.867738       0.903084       1.000000
      70.888172       0.903079       1.000000
      70.908606       0.902749       1.000000
      70.929040       0.903184       1.000000
      70.949474       0.903003       1.000000
      70.969908       0.902715       1.000000
      70.990343       0.903190       1.000000
      71.010777       0.902998       1.000000
      71.031211       0.902910       1.000000
      71.051645       0.902947       1.000000
      71.072079       0.902803       1.000000
      71.092513       0.902783       1.000000
      71.112947       0.902714       1.000000
      71.133382       0.902376       1.000000
      71.153816       0.902936       1.000000
      71.174250       0.902911       1.000000
      71.194684       0.903085       1.000000
      71.215118       0.903143       1.000000
      71.235553       0.903055       1.000000
      71.255987       0.902929       1.000000
      71.276421       0.903141       1.000000
      71.296855       0.903000       1.000000
      71.317289       0.902927       1.000000
      71.337723       0.903062       1.000000
      71.358158       0.903014       1.000000
      71.378592       0.902904       1.000000
      71.399026       0.902903       1.000000
      71.419460       0.902976       1.000000
      71.439894       0.902789       1.000000
      71.460328       0.902800       1.000000
      71.480763       0.902927       1.000000
      71.501197       0.903112       1.000000
      71.521631       0.902905       1.000000
      71.542065       0.902985       1.000000
      71.562499       0.902948       1.000000
      71.582933       0.903090       1.000000
      71.603368       0.903140       1.000000
      71.623802       0.903063       1.000000
      71.644236       0.902933       1.000000
      71.664670       0.902970       1.000000
      71.685104       0.902899       1.000000
      71.705538       0.902870       1.000000
      71.725973       0.902793       1.000000
      71.746407       0.902959       1.000000
      71.766841       0.903117       1.000000
      71.787275       0.902979       1.000000
      71.807709       0.902510       1.000000
      71.828143       0.902908       1.000000
      71.848578       0.902916       1.000000
      71.869012       0.902772       1.000000
      71.889446       0.902850       1.000000
      71.909880       0.903071       1.000000
      71.930314       0.902934       1.000000
      71.950748       0.903217       1.000000
      71.971183       0.903111       1.000000
      71.991617       0.903045       1.000000
      72.012051       0.902927       1.000000
      72.032485       0.902972       1.000000
      72.052919       0.902857       1.000000
      72.073353       0.903053       1.000000
      72.093788       0.903183       1.000000
      72.114222       0.903087       1.000000
      72.134656       0.903186       1.000000
      72.155090       0.902853       1.000000
      72.175524       0.902950       1.000000
      72.195958       0.903075       1.000000
      72.216392       0.902974       1.000000
      72.236827       0.902823       1.000000
      72.257261       0.903091       1.000000
      72.277695       0.902982       1.000000
      72.298129       0.902948       1.000000
      72.318563       0.902953       1.000000
      72.338998       0.903002       1.000000
      72.359432       0.903136       1.000000
      72.379866       0.902890       1.000000
      72.400300       0.902773       1.000000
      72.420734       0.902691       1.000000
      72.441168       0.902985       1.000000
      72.461603       0.902834       1.000000
      72.482037       0.902721       1.000000
      72.502471       0.902809       1.000000
      72.522905       0.902920       1.000000
      72.543339       0.903061       1.000000
      72.563773       0.903031       1.000000
      72.584207       0.903077       1.000000
      72.604642       0.903243       1.000000
      72.625076       0.903020       1.000000
      72.645510       0.903090       1.000000
      72.665944       0.903215       1.000000
      72.686378       0.903012       1.000000
      72.706812       0.903277       1.000000
      72.727247       0.903018       1.000000
      72.747681       0.903201       1.000000
      72.768115       0.903002       1.000000
      72.788549       0.903016       1.000000
      72.808983       0.903029       1.000000
      72.829417       0.902789       1.000000
      72.849851       0.902991       1.000000
      72.870286       0.902725       1.000000
      72.890720       0.902885       1.000000
      72.911154       0.903041       1.000000
      72.931588       0.902982       1.000000
      72.952022       0.902894       1.000000
      72.972456       0.903170       1.000000
      72.992891       0.903017       1.000000
      73.013325       0.903062       1.000000
      73.033759       0.902973       1.000000
      73.054193       0.902920       1.000000
      73.074627       0.902952       1.000000
      73.095061       0.902933       1.000000
      73.115496       0.903014       1.000000
      73.135930       0.902940       1.000000
      73.156364       0.902773       1.000000
      73.176798       0.902825       1.000000
      73.197232       0.902725       1.000000
      73.217666       0.902878       1.000000
      73.238101       0.902926       1.000000
      73.258535       0.903048       1.000000
      73.278969       0.902869       1.000000
      73.299403       0.902929       1.000000
      73.319837       0.903237       1.000000
      73.340271       0.903275       1.000000
      73.381140       0.902986       1.000000
      73.401574       0.902857       1.000000
      73.422008       0.903017       1.000000
      73.442442       0.903082       1.000000
      73.462876       0.902806       1.000000
      73.483310       0.903271       1.000000
      73.503744       0.903209       1.000000
      73.524179       0.903251       1.000000
      73.544613       0.903169       1.000000
      73.565047       0.902882       1.000000
      73.585481       0.902921       1.000000
      73.605915       0.902908       1.000000
      73.626349       0.903122       1.000000
      73.646784       0.903168       1.000000
      73.667218       0.903159       1.000000
      73.687652       0.902928       1.000000
      73.708086       0.903189       1.000000
      73.728520       0.903008       1.000000
      73.748954       0.902941       1.000000
      73.769389       0.903076       1.000000
      73.789823       0.902908       1.000000
      73.810257       0.903091       1.000000
      73.830691       0.903171       1.000000
      73.851125       0.903021       1.000000
      73.871559       0.902610       1.000000
      73.891993       0.902790       1.000000
      73.912428       0.903067       1.000000
      73.932862       0.903080       1.000000
      73.953296       0.902746       1.000000
      73.973730       0.903161       1.000000
      73.994164       0.902783       1.000000
      74.014598       0.902906       1.000000
      74.035032       0.903078       1.000000
      74.055467       0.902916       1.000000
      74.075901       0.903379       1.000000
      74.096335       0.902975       1.000000
      74.116769       0.903049       1.000000
      74.137203       0.902683       1.000000
      74.157637       0.903424       1.000000
      74.178071       0.903023       1.000000
      74.198506       0.902837       1.000000
      74.218940       0.903036       1.000000
      74.239374       0.903114       1.000000
      74.259808       0.902947       1.000000
      74.280242       0.902965       1.000000
      74.300676       0.902935       1.000000
      74.321110       0.903217       1.000000
      74.341545       0.902911       1.000000
      74.361979       0.902987       1.000000
      74.382413       0.902922       1.000000
      74.402847       0.903176       1.000000
      74.423281       0.903217       1.000000
      74.443715       0.903188       1.000000
      74.464150       0.903153       1.000000
      74.484584       0.902790       1.000000
      74.505018       0.902864       1.000000
      74.525452       0.903012       1.000000
      74.545886       0.902735       1.000000
      74.566320       0.902929       1.000000
      74.586755       0.902943       1.000000
      74.607189       0.902994       1.000000
      74.627623       0.902857       1.000000
      74.648057       0.902670       1.000000
      74.668491       0.903168       1.000000
      74.688925       0.903169       1.000000
      74.709359       0.903070       1.000000
      74.729793       0.902821       1.000000
      74.750228       0.902948       1.000000
      74.770662       0.902615       1.000000
      74.791096       0.903057       1.000000
      74.811530       0.902938       1.000000
      74.831964       0.902817       1.000000
      74.852398       0.903056       1.000000
      74.872833       0.903095       1.000000
      74.893267       0.902980       1.000000
      74.913701       0.903108       1.000000
      74.934135       0.903041       1.000000
      74.954569       0.902801       1.000000
